"ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","cntrl no infection","exp - actin","scramble - cntrl","scramble - cntrl.1","exp - actin.1","ref transcriptome","ref transcriptome.1"
"ENSMUSG00000028439","Fam219a",71901,"protein_coding","4",41517691,41569538,47.94,271.946844497099,0.102348334043679,0.752753449080093,0.135965280755279,0.891848727972141,0.986340042536161,68.5480171582532,411.15313337892,339.132307786887,291.490870006056,205.891197135086,274.976945177838,312.435440836653
"ENSMUSG00000028443","Nudt2",66401,"protein_coding","4",41465151,41480926,45.26,368.332804730584,-0.551802818327892,0.725053657068414,-0.761051010430013,0.446626599799967,0.902395109548367,151.636522804621,846.739547225031,261.837194900987,237.747240848689,348.029282466923,381.802521002321,350.537323865514
"ENSMUSG00000028444","Cntfr",12804,"protein_coding","4",41657498,41697089,54.82,465.225082480646,-0.803637174324221,0.868684789507197,-0.92511942655301,0.354903789032015,0.859930040823226,400.902039743723,231.694900981974,530.43771217949,158.498160565793,732.638219247185,677.551105923809,524.853438722549
"ENSMUSG00000028445","Enho",69638,"protein_coding","4",41638144,41640324,61.53,625.751722131342,-1.47462311049705,0.510336800123411,-2.88950965350813,0.00385843159941155,0.147404350808195,471.527269543135,472.657598003226,398.069831362386,367.096314413876,544.514282778578,935.712914166311,1190.68384465188
"ENSMUSG00000028447","Dctn3",53598,"protein_coding","4",41714798,41723170,50.21,1787.70163754324,-0.962408375010068,0.468995440037808,-2.05206339518458,0.0401635017822602,0.464882206695974,1038.60632057959,1383.42919059055,1354.5968533254,1405.53253881045,1953.35354033237,3434.24443761674,1944.14858154759
"ENSMUSG00000028452","Vcp",269523,"protein_coding","4",42979963,43000507,43.61,9369.82088541618,0.552434300253736,0.437380086705947,1.26305315912825,0.206570076047163,0.75043404398478,9315.26008927837,5391.32971412236,11335.3283047173,11820.8656877143,11936.4637689331,8064.34184904644,7725.1567841014
"ENSMUSG00000028455","Stoml2",66592,"protein_coding","4",43027690,43031710,50.88,1117.25450362061,-0.0539252933541759,0.458364419479102,-0.117647206158493,0.906347199536631,0.987249413134832,992.907642474091,1438.19343991356,906.285198587179,1076.69440108487,1348.22154469168,824.930835533513,1233.54846305935
"ENSMUSG00000028463","Car9",230099,"protein_coding","4",43506966,43513729,50.99,343.20760921428,4.88221271503104,1.77768448314611,2.74638877782777,0.00602553127588094,0.193035669301911,0,195.466243737519,57.0051457533513,1544.90161103209,550.785080660865,0,54.2951833161257
"ENSMUSG00000028466","Creb3",12913,"protein_coding","4",43562332,43567060,48.36,965.041138818826,-0.346677539442363,0.56417262622332,-0.61448840891677,0.538892630248186,0.93120248942774,1473.78236890244,502.146039946386,909.1837653204,728.727175015139,1058.7197091261,888.234880466541,1194.49403295477
"ENSMUSG00000028467","Gba2",230101,"protein_coding","4",43566928,43578873,50.73,535.814115783401,-0.30814661766296,0.592997683752937,-0.519642194405846,0.603312983431385,0.946061718320137,211.875689398237,385.877325999069,609.665202887537,531.970837761051,597.816064778017,847.68072668132,565.812962978574
"ENSMUSG00000028470","Hint2",68917,"protein_coding","4",43654227,43656466,54.15,365.387883474673,-1.48014751149112,0.669522266346754,-2.21075173431877,0.0270530338376884,0.386576175972004,184.871925063168,405.255444990288,259.904817078839,172.161795097327,330.262021800443,728.985642431894,476.273537860752
"ENSMUSG00000028478","Clta",12757,"protein_coding","4",44004452,44032846,46.59,1696.15432550886,-0.257648102593101,0.436770605625555,-0.589893411494783,0.555262111501519,0.935444757396006,1326.30027138014,1251.99499221532,1893.73026570455,1451.0779872489,1951.2632743716,1981.21878126334,2017.49470637815
"ENSMUSG00000028484","Psip1",101739,"protein_coding","4",83373917,83404696,39.92,4773.19755469837,0.441215413866294,0.509567197913705,0.865863061187494,0.386565262057437,0.874504842553058,6396.77632844972,7702.38103555346,4818.3840995248,4575.4957501263,3000.57678667428,4106.84991503015,2811.91896752988
"ENSMUSG00000028488","Sh3gl2",20404,"protein_coding","4",85123363,85557432,40.87,3462.53235279695,0.943585450904554,0.672381843498403,1.40334760676326,0.160513208397718,0.705165542608215,5428.79523766953,1109.60794397549,5329.49803348281,3005.08868796868,5031.27016755485,2507.43365476913,1826.03274415812
"ENSMUSG00000028494","Plin2",11520,"protein_coding","4",86566623,86588297,44.37,430.773921777984,-0.663446953310924,0.649572415199581,-1.02135949400973,0.307084148839153,0.829327538194747,228.493390527511,400.200283514318,299.518562432863,462.741756134613,417.008059172078,762.615916302564,444.839484361942
"ENSMUSG00000028495","Rps6",20104,"protein_coding","4",86772897,86775649,49.36,2367.343011156,-0.575679899941975,0.38456735947187,-1.49695465765103,0.134405056639495,0.689370450035563,1785.36426507632,2537.69106093711,1910.15547719281,2156.12152907604,2121.61995017373,3512.38536808094,2548.06342755502
"ENSMUSG00000028497","Hacd4",66775,"protein_coding","4",88314381,88357165,40.13,297.665550621794,-0.687036081413902,0.690192212867691,-0.99542717029409,0.319528549473882,0.840661256330272,81.0112930052083,210.63172816543,297.586184610715,283.292689287135,275.915106820623,561.823398780618,373.39845368283
"ENSMUSG00000028517","Plpp3",67916,"protein_coding","4",105014544,105089961,46.41,10605.2920195938,-0.343931415534483,0.336520715469674,-1.02202152712788,0.306770711808555,0.829327538194747,11977.2080889239,6872.49202658167,9739.18422362342,11247.9039463587,7763.24777827117,10972.3714131574,15664.6366602401
"ENSMUSG00000028519","Dab1",13131,"protein_coding","4",103476556,104602041,42.75,1198.01257732688,-0.406111672491172,0.49858474229813,-0.814528881528301,0.415342033672252,0.887029815198241,921.243806354099,1576.36785359008,1063.7739910922,1015.66350017735,1053.4940442242,1721.07872161668,1034.46612423355
"ENSMUSG00000028521","Slc35d1",242585,"protein_coding","4",103027846,103072361,43.95,359.745548778544,0.380546051832757,1.79725284779119,0.211737626289169,0.832311732033831,0.978408201906736,160.983979689837,703.509972072538,613.529958531832,239.569058786227,145.27348427298,0,655.352388096395
"ENSMUSG00000028522","Mier1",71148,"protein_coding","4",102971587,103022951,38.95,199.058391464706,1.98126950783912,0.975338802075233,2.03136541233012,0.0422179403370316,0.473091023946003,129.825790072449,186.198447698241,342.997063431182,331.570864631888,232.019521644615,33.6302738706708,137.166778903897
"ENSMUSG00000028524","Sgip1",73094,"protein_coding","4",102598494,102830825,42.23,1418.83481906603,0.438421841433109,0.444036604482329,0.987355179747476,0.323468548522221,0.840954717934898,1302.41232600681,2277.35024492463,1348.79971985896,1472.02889353058,1449.59944378865,1116.72291764669,964.930187705884
"ENSMUSG00000028525","Pde4b",18578,"protein_coding","4",101944740,102464456,40.42,1527.75277664298,0.882099680575369,0.52359382957201,1.68470220761846,0.0920460403802242,0.631859608986044,1693.96690886532,1172.79746242512,2238.65970695788,2188.00334298296,999.147129244378,729.974768133972,1671.72011789124
"ENSMUSG00000028528","Dnajc6",72685,"protein_coding","4",101353828,101499996,43.25,1251.78653999066,0.821034841628438,0.667636806290281,1.22976270015806,0.218785979690536,0.756423996405745,1476.89818786418,1237.67203470007,1361.36017570292,1532.14888546933,1516.48795453305,1301.68942393538,336.249117729691
"ENSMUSG00000028530","Jak1",16451,"protein_coding","4",101009564,101122479,43.9,2582.01089344552,0.170064952273082,0.423615991284474,0.401460180380389,0.68808134951256,0.95421644210225,4048.48743761926,1586.47817654202,2869.58106588904,2464.00876051994,2365.13593460254,1919.89298773447,2820.49189121137
"ENSMUSG00000028532","Cachd1",320508,"protein_coding","4",100633872,100886417,43.64,517.063922530546,-1.57989633683862,0.890458981078866,-1.77424942687921,0.0760219017918659,0.580124269930697,407.133677667201,480.240340217181,513.046311780162,120.239983877498,205.891197135086,597.431924055446,1295.46402298125
"ENSMUSG00000028538","St3gal3",20441,"protein_coding","4",117789351,117992111,47.69,348.564613220401,-0.292496948964056,0.89478861167188,-0.326889440867532,0.743751507722937,0.96601368789582,427.905804078792,731.313360190375,151.691659038579,337.036318444502,193.349601370513,347.183121429572,251.472427990477
"ENSMUSG00000028541","B4galt2",53418,"protein_coding","4",117726457,117740684,54.13,644.831912598183,0.66284376356035,0.927916950762588,0.714335224737092,0.47501991570816,0.910955635439817,482.951939069511,107.8434448207,749.762594993231,1051.18894995934,984.515267519042,624.138318011567,513.422873813891
"ENSMUSG00000028546","Elavl4",15572,"protein_coding","4",110060919,110209106,40.73,481.240854790085,0.827509298733997,0.63204714931125,1.30925248161588,0.190448840050673,0.730973929566472,749.873763458466,527.421847326238,435.751198894262,593.001738668569,482.851436936091,377.846018194007,201.939980052959
"ENSMUSG00000028549","Itgb3bp",67733,"protein_coding","4",99653639,99787010,38.87,181.975007611076,-1.64565271227648,1.18935994367361,-1.38364564993966,0.166466983057746,0.711295624744107,9.34745688521634,395.987648951009,96.6188911073751,99.2890775958127,59.5725798817255,477.747714103941,135.261684752454
"ENSMUSG00000028551","Cdkn2c",12580,"protein_coding","4",109518073,109524386,44.33,171.531637372027,-0.346811844292955,1.0297589352133,-0.336789351792434,0.736275700669193,0.96479967519111,2.07721264115919,636.950345972262,63.7684681308676,101.110895533351,187.078803488226,133.531969780605,76.2037660577203
"ENSMUSG00000028552","Eps15",13858,"protein_coding","4",109137465,109245014,39.06,2605.63979115078,0.0986623144516287,0.329259683143053,0.299648938217446,0.76444495109094,0.967108043705712,2310.8990632896,2529.26579181049,2798.08308646958,2760.05417536984,2650.45723824659,2557.87906557514,2632.84011729424
"ENSMUSG00000028557","Rnf11",29864,"protein_coding","4",109308295,109341925,40.35,4792.25935770784,0.0215880294224384,0.382613106199444,0.0564226083023544,0.955005146820596,0.992480822954825,5103.71145932812,6598.67077996661,5059.93132729324,3675.51768898261,4502.43287948199,4024.75248175763,4580.79888714471
"ENSMUSG00000028559","Osbpl9",100273,"protein_coding","4",108918342,109059469,42.44,704.130620792842,-0.213576407733535,0.753700213824723,-0.283370501714099,0.776892838271925,0.968009242251251,633.549855553552,1167.74230094915,502.418233758351,777.916259328661,362.661144192259,478.73683980602,1005.88971196191
"ENSMUSG00000028563","Tm2d1",94043,"protein_coding","4",98243607,98271543,41.16,1326.62722610168,-1.14649521316242,0.437096848015959,-2.62297753545127,0.00871650196738982,0.230842027103041,1891.30210977544,1053.15864082715,709.182660728134,859.898066517864,1299.10029461377,2003.96867241115,1469.78013783828
"ENSMUSG00000028565","Nfia",18027,"protein_coding","4",97660971,98007111,41.23,1256.65127216458,0.088199167141483,0.636087587494181,0.138658840190448,0.889719744593375,0.986340042536161,1427.04508447636,2176.24701540523,685.02793795129,1538.52524825071,877.911703520165,1107.82078632798,983.981129220314
"ENSMUSG00000028567","Txndc12",66073,"protein_coding","4",108691798,108719324,43.74,672.435913998246,-0.329409891569088,0.764311673772916,-0.430988957610713,0.666476399581973,0.954032165342191,463.218418978499,928.464657753218,592.27380248821,728.727175015139,334.442553721968,1226.51587057741,433.408919453284
"ENSMUSG00000028568","Btf3l4",70533,"protein_coding","4",108671492,108690811,39.13,2069.54268114267,-0.031791038151623,0.438658461874284,-0.0724733270065904,0.942225231602519,0.989902367341711,2222.61752604033,2203.2078766104,2436.728433728,1727.99431375465,1638.76851323764,2513.3684089816,1744.11369564607
"ENSMUSG00000028572","Hook1",77963,"protein_coding","4",95855477,95913650,37.32,292.658158081167,0.697160896988372,1.12305713691879,0.62077063941831,0.534750543905196,0.9288572521484,441.407686246327,617.572226981042,429.954065427819,137.547254284107,72.1141756462993,217.607654457282,132.404043525289
"ENSMUSG00000028576","Ift74",67694,"protein_coding","4",94502728,94581466,37.45,575.457199302882,-0.718943667169555,0.604591816512625,-1.1891389323073,0.23438500036079,0.767252938428348,857.888820798744,202.206459038813,445.413088004999,572.050832386884,275.915106820623,596.442798353367,1078.28328971674
"ENSMUSG00000028577","Plaa",18786,"protein_coding","4",94455751,94491481,38.84,996.306492491738,0.569978436750718,0.558598616911452,1.02037208738931,0.307552026614709,0.829327538194747,1109.23155037901,927.622130840556,925.608976808654,1413.73071952937,1022.14005481276,523.247496399555,1052.56451867226
"ENSMUSG00000028580","Pum1",80912,"protein_coding","4",130390632,130508875,42.83,902.244262068243,0.0404809639630265,0.478693919538814,0.0845654442446791,0.932606872122813,0.989902367341711,703.136479032385,574.603354435294,922.710410075433,1264.34164865127,724.277155404136,1148.3749401132,978.265846765985
"ENSMUSG00000028582","Cc2d1b",319965,"protein_coding","4",108477137,108491320,50.08,104.913168926745,-0.0353722634671055,1.1389977797691,-0.0310556035274065,0.975225195828486,0.997974486539605,0,51.394141672365,202.899671325488,102.932713470888,63.7531118032501,206.727271734418,106.685272480808
"ENSMUSG00000028583","Pdpn",14726,"protein_coding","4",142994001,143026134,46.88,646.085476750329,-0.215171797912654,0.684817289675516,-0.314203220562098,0.753366696808908,0.967108043705712,501.646852839944,738.053575491668,857.009564122418,536.525382604896,271.734574899099,907.028268806033,710.600118488242
"ENSMUSG00000028601","Echdc2",52430,"protein_coding","4",108022634,108036505,47.93,255.62329106128,-1.28297541476896,1.28437664538851,-0.998909018920123,0.317838766830693,0.840661256330272,184.871925063168,914.141700237968,26.0871005989913,154.854524690717,68.9787767051558,241.346671307167,199.082338825794
"ENSMUSG00000028603","Scp2",20280,"protein_coding","4",107901036,108002195,43.76,4402.08612648776,-0.488542050801153,0.320851731266398,-1.52264115538004,0.127848507393492,0.67852798346112,3266.41687822282,4062.66477285482,3812.58144309702,4497.15757881218,3516.87247898257,5814.08087681773,5844.82885662715
"ENSMUSG00000028607","Cpt2",12896,"protein_coding","4",107761178,107780807,45.86,330.523182981877,-1.5168205546652,0.957592571753293,-1.58399365179702,0.113195163733589,0.667140754724808,273.153462312433,513.098889810989,176.812570726497,174.894522003633,169.311542821746,193.868637607396,812.522655590443
"ENSMUSG00000028609","Magoh",17149,"protein_coding","4",107736952,107744621,43.21,280.933330106399,-0.147398575666035,0.685322297336806,-0.215079206146995,0.829705565622367,0.977318119921379,245.111091656784,320.160226811454,295.653806788568,236.83633187992,279.050505761767,260.140059646659,329.58128819964
"ENSMUSG00000028618","Tmem59",56374,"protein_coding","4",107035596,107058193,41.85,8520.3609075515,-0.551594302174154,0.311875242732169,-1.7686376685175,0.0769543603550677,0.581923715741843,8129.17167117648,8293.83492824199,7696.6608656135,7089.60450392853,6760.96525008565,11718.1721925246,9954.11694128972
"ENSMUSG00000028622","Mrpl37",56280,"protein_coding","4",106913071,106924065,50.2,619.232596361404,-0.025449390801698,1.11392648663259,-0.0228465622346694,0.981772666412257,0.998500264592062,656.399194606303,38.7562379824392,602.901880510021,689.558089358075,1031.54625163619,643.920832053138,671.54568838366
"ENSMUSG00000028633","Ctps1",51797,"protein_coding","4",120397065,120427473,43.92,995.637784211918,0.372619459594457,0.679586969086078,0.548302831785552,0.58348398330145,0.945305589796579,906.703317865985,420.420929418199,1029.95737920462,1636.90341687776,915.536490813886,1482.69942741575,577.243527887232
"ENSMUSG00000028634","Hivep3",16656,"protein_coding","4",119590981,119995242,47.59,76.5788455483109,0.733471014814983,1.89532293793786,0.386989995284398,0.698763614635118,0.956573955517241,46.7372844260817,129.749144549905,4.83094455536876,164.874523347175,87.7911703520165,3.95650280831421,98.1123487993149
"ENSMUSG00000028636","Ppcs",106564,"protein_coding","4",119275727,119279617,48.03,122.726587569716,-0.19323367457986,1.00535969807708,-0.192203521734015,0.847582787390074,0.979981857409675,54.0075286701389,266.238504401104,54.1065790201301,106.576349345964,194.394734350894,100.890821612012,82.8715955877709
"ENSMUSG00000028637","Ccdc30",73332,"protein_coding","4",119179663,119272718,45.22,210.970856720939,0.422745802385529,0.848005676823148,0.498517656119055,0.618119227734942,0.948598706491911,139.173246957666,250.230493060531,332.368985409371,195.845428285319,165.131010900221,249.259676923795,144.787155509669
"ENSMUSG00000028639","Ybx1",22608,"protein_coding","4",119135178,119151801,43.23,3186.1858211848,0.466784014466195,0.370876264586008,1.25859770235565,0.208175677362451,0.75145650006573,1951.54127636906,2739.89751997592,4049.29772631009,3860.4322096427,3978.82125631103,3050.46366521026,2672.84709447454
"ENSMUSG00000028645","Slc2a1",20525,"protein_coding","4",118965908,118995180,51.2,1505.26382494974,0.160888441034666,0.490163703597681,0.32823409782035,0.742734668362157,0.965482156436082,1125.84925150828,654.643411138158,2279.23964122298,1870.0961128826,895.678964186645,1319.49368657279,2391.8457071367
"ENSMUSG00000028646","Rragc",54170,"protein_coding","4",123811239,123830790,43.2,1894.43705035918,0.657993171901096,0.501631139625908,1.31170718865618,0.189618950326464,0.730973929566472,2221.57891971975,3263.10673273885,1376.8191982801,2188.00334298296,1952.30840735199,896.147886083169,1363.09486535747
"ENSMUSG00000028647","Mycbp",56309,"protein_coding","4",123798625,123806062,42.18,101.482285709879,-0.381938183658184,1.39105970268071,-0.274566348893689,0.783649422694366,0.968472743120197,17.6563074498531,92.6779603927894,186.474459837234,35.525449781988,88.8363033323976,41.5432794872992,247.662239687591
"ENSMUSG00000028648","Ndufs5",595136,"protein_coding","4",123606503,123611995,44.51,1219.26892536848,-1.03251270183758,0.618532556350588,-1.66929402702668,0.0950591233821577,0.638856898191195,1111.30876302016,1062.42643686643,1353.63066441433,513.752658385673,674.110772345841,2290.81512601393,1528.83805653301
"ENSMUSG00000028651","Ppie",56031,"protein_coding","4",123020908,123033744,45.54,284.335926027612,-0.808623130909306,0.938794808586801,-0.861341715477266,0.389049866729764,0.875511660454653,155.790948086939,90.992906567466,243.479605590585,302.421777631283,241.425718468045,743.822527963072,212.417997885895
"ENSMUSG00000028654","Mycl",16918,"protein_coding","4",122889445,122896278,53.83,355.770139705031,0.853939593551262,0.821216804571356,1.03984671136508,0.298411123320205,0.824652652097053,624.202398668336,252.758073798517,371.982730763394,221.350879410848,691.878033012321,117.705958547348,210.512903734452
"ENSMUSG00000028656","Cap1",12331,"protein_coding","4",122752840,122779849,43.52,1194.3858434499,1.76662734777215,1.03502379097348,1.70684709199832,0.0878504768855314,0.618329513278307,192.142169307225,315.105065335484,481.162077714728,3006.91050590622,3340.24500529815,417.411046277149,607.72503431032
"ENSMUSG00000028657","Ppt1",19063,"protein_coding","4",122730035,122752968,44.53,4000.85151998254,-0.0906155887673483,0.358031116972301,-0.253094171069937,0.800195443090063,0.970385423071017,3173.98091569124,4705.51280721572,4181.6656071272,3683.71586970153,3885.80442105711,4829.90080324957,3545.38021583544
"ENSMUSG00000028668","Eloa",27224,"protein_coding","4",135730679,135749074,45.75,645.004964758459,0.711691589704909,0.6821591099855,1.04329265604917,0.296812771362284,0.82319303635208,338.585660508947,697.612283683906,989.377444939522,780.648986234968,628.12492120907,271.020442369523,809.665014363279
"ENSMUSG00000028669","Pithd1",66193,"protein_coding","4",135702771,135714575,47.56,2009.77055142903,0.052657192502711,0.35595528214074,0.147932044120899,0.882396398870791,0.984987229332901,2175.88024161425,2230.16873781558,1876.33886530523,1954.81064697811,2137.29694487945,1981.21878126334,1712.67964214726
"ENSMUSG00000028670","Lypla2",26394,"protein_coding","4",135695535,135699937,58.96,1294.34128652096,-0.460528774804023,0.6576456511606,-0.700268866662908,0.483759410901918,0.912558654848607,1422.89065919404,691.714595295274,1241.55275072977,991.979866989358,1638.76851323764,2230.47845818714,843.004162013531
"ENSMUSG00000028671","Gale",74246,"protein_coding","4",135691038,135695489,58.33,157.990349136839,0.795976387735697,0.913363460397948,0.871478247431634,0.383493077997637,0.87263071018127,156.829554407519,270.451138964413,137.198825372473,169.42906819102,195.439867331275,61.3257935288703,115.258196162302
"ENSMUSG00000028672","Hmgcl",15356,"protein_coding","4",135673759,135689928,51,565.17557701668,-0.0710342467949095,0.650476722642693,-0.109203364735818,0.913041191599282,0.987255736858685,920.20520003352,266.238504401104,570.051457533513,467.296300978458,642.756782934406,565.779901588932,523.900891646827
"ENSMUSG00000028673","Fuca1",71665,"protein_coding","4",135648046,135667622,48.58,1326.84580915071,-0.5592665983353,0.442152205293041,-1.26487347940432,0.205916685629258,0.749774549644571,858.927427119324,767.542017434829,1123.67770357877,1554.92160968855,1035.72678355772,2054.41408321715,1892.71103945863
"ENSMUSG00000028675","Pnrc2",52830,"protein_coding","4",135598229,135601161,42.48,1145.70882467484,-0.263997712664749,0.594909845641293,-0.443760873347402,0.657215479359468,0.952494889367197,751.950976099626,1990.89109461965,1064.74018000327,1011.10895533351,708.600160698419,1232.45062478988,1260.21978117955
"ENSMUSG00000028676","Srsf10",14105,"protein_coding","4",135583058,135597219,39.08,1566.98104014123,0.181437117943007,0.814954985929494,0.222634527152526,0.823819962013759,0.975518646011866,1494.55449531403,3566.41642129707,1815.46896390758,1065.76349345964,485.986835877234,1010.88646752428,1529.79060360874
"ENSMUSG00000028677","Rnf220",66743,"protein_coding","4",117128660,117354249,48.13,896.200304770717,0.0909589874506414,0.693750899185441,0.131111884045757,0.895686800210106,0.987249413134832,1012.6411625651,529.106901151561,567.152890800292,983.781686270438,1724.4694176289,818.996081321042,637.253993657686
"ENSMUSG00000028683","Eif2b3",108067,"protein_coding","4",116876599,116944503,43.21,537.607398044229,0.546977489286289,0.826953908771101,0.661436488158243,0.508332432399609,0.922136691621116,749.873763458466,968.063422648318,374.881297496616,565.674469605502,460.903644348087,513.356239378769,130.498949373846
"ENSMUSG00000028690","Mmachc",67096,"protein_coding","4",116559476,116565603,43.95,437.374524474392,-0.788437576907059,0.883493832454027,-0.892408693694062,0.372173912995178,0.868233179286724,410.249496628939,1090.22982498427,300.484751343937,194.93451931655,210.071729056611,496.541102443434,359.110247547007
"ENSMUSG00000028691","Prdx1",18477,"protein_coding","4",116542741,116558019,41.72,13113.5089903973,-0.915142421673502,0.378141582967006,-2.42010522749981,0.015516016412772,0.30837166559806,7605.71408560436,13365.0044155529,11941.1287519605,9706.64597120165,8353.74791218652,23181.149953913,17641.1718423623
"ENSMUSG00000028692","Akr1a1",58810,"protein_coding","4",116493707,116508877,44.41,5584.78538512417,-0.167370304048678,0.382011731740226,-0.4381287016664,0.661292989454612,0.953405245397151,4356.95351483139,4954.05824645093,5663.79939671433,5318.79746864175,6466.23774961817,7549.00735826352,4784.64396134912
"ENSMUSG00000028693","Nasp",50927,"protein_coding","4",116458249,116485138,39.93,646.449908824577,1.50229095478318,0.590403083506661,2.54451746061423,0.0109428840659791,0.254214075743286,818.42178061672,688.344487644627,719.810738749945,1169.6071158993,461.948777328468,392.682903725185,274.333557807793
"ENSMUSG00000028696","Ipp",16351,"protein_coding","4",116364746,116395440,40.32,226.75804724811,1.00008591900549,0.814188904158515,1.22832172472199,0.219326218813018,0.756423996405745,142.289065919404,430.53125237014,149.759281216431,301.510868662514,337.577952663111,99.9016959099338,125.736213995239
"ENSMUSG00000028700","Pomgnt1",68273,"protein_coding","4",115981037,116017046,47.46,833.896120776914,0.0139307127768709,0.639173284441379,0.0217948921145007,0.982611568722717,0.998500264592062,767.53007090832,997.551864591479,745.897839348936,707.776268733454,1178.91000186994,368.9438868753,1070.66291311097
"ENSMUSG00000028701","Lurap1",68075,"protein_coding","4",115989603,116008535,47.48,151.722039868938,-0.0282603130413201,1.07442685830396,-0.0263026867049197,0.979015911973318,0.998500264592062,182.794712422008,234.222481719959,108.21315804026,117.507256971191,189.169069448988,41.5432794872992,188.604320992858
"ENSMUSG00000028703","Lrrc41",230654,"protein_coding","4",115932466,115954240,45.31,1145.53842818726,0.692957114782693,0.682723099373829,1.01498999435972,0.31011059704644,0.831812523137733,1196.47448130769,553.540181618751,1082.1315804026,1783.55976084955,1630.40744939459,591.497169842975,1181.15837389467
"ENSMUSG00000028709","Mob3c",100465,"protein_coding","4",115685289,115693382,50.89,73.766963233397,6.12726103792629,2.67637934460622,2.2893843693252,0.0220570295068917,0.352057623604855,35.3126148997062,352.1762494926,0,68.3181726576693,59.5725798817255,0.989125702078553,0
"ENSMUSG00000028710","Atpaf1",230649,"protein_coding","4",115642009,115679852,42.54,495.252540536638,0.583963570606212,0.733835497527945,0.795769041663148,0.426166288916582,0.892197935557904,314.697715135617,598.194107989823,742.033083704641,603.021737325028,311.449628153582,645.899083457295,251.472427990477
"ENSMUSG00000028719","Cmpk1",66588,"protein_coding","4",114816533,114844438,39.23,2527.3834093404,0.659547236286322,0.461661737014538,1.42863742737586,0.153108470940413,0.697817248704018,2834.35664886171,2037.23007481604,3745.91440823293,2545.99056770914,2544.8988072281,2543.04218004396,1440.25117849091
"ENSMUSG00000028729","Ebna1bp2",69072,"protein_coding","4",118477996,118484973,48.84,790.716452839942,0.58298687497881,0.476000898822361,1.22476002969981,0.220665648897772,0.757820152309862,497.492427557625,877.070516080853,899.521876209663,1104.02167014794,819.384256618821,596.442798353367,741.08162491133
"ENSMUSG00000028737","Aldh4a1",212647,"protein_coding","4",139350177,139377001,52.86,363.559555844829,0.876079520021912,0.766657115322832,1.14272665382229,0.253152099748897,0.785846385977272,386.361551255609,65.7170991876143,747.830217171084,491.890843135219,177.672606664795,363.009132662829,312.435440836653
"ENSMUSG00000028741","Mrto4",69902,"protein_coding","4",139074746,139079887,53.01,480.903167380883,-0.181868026430916,0.728556943390974,-0.24962774437978,0.802875240782759,0.97042226330376,276.269281274172,190.411082261549,606.766636154316,539.258109511203,453.587713485419,870.430617829127,429.598731150398
"ENSMUSG00000028743","Akr7a5",110198,"protein_coding","4",139038055,139045737,52.47,474.316676041549,-0.353203119164486,0.602257617260891,-0.586465175435851,0.557562957191851,0.93604151334123,513.071522366319,363.129099357202,350.726574719772,473.67266375984,566.462075366583,556.877770270225,496.277026450904
"ENSMUSG00000028744","Slc66a1",212555,"protein_coding","4",139021340,139038019,52.07,123.253021833074,1.21404635849575,1.93118603369189,0.628653240710752,0.529576096626564,0.926562376609104,0,280.561461916353,157.488792505022,101.110895533351,212.161995017373,0,111.448007859416
"ENSMUSG00000028745","Capzb",12345,"protein_coding","4",138920210,139019129,51.13,6502.00309773216,-0.686257005481188,0.331005277899639,-2.07325094583314,0.0381489313361926,0.458475075722483,5505.65210539242,5548.8822467901,4869.59211181171,5420.81927314386,7610.65836313553,8173.14567627508,8385.2719075764
"ENSMUSG00000028756","Pink1",68943,"protein_coding","4",138040720,138053618,52.63,4019.78471932769,-0.620484638524995,0.523209251456593,-1.18592061741567,0.235653650227997,0.767855320825319,4636.3386150673,1396.06709428047,3476.34770204336,3886.848569737,3422.81051074826,4198.83860532346,7121.24193809397
"ENSMUSG00000028757","Ddost",13200,"protein_coding","4",138032041,138039939,53.5,2960.69324538487,0.283909605034544,0.558474267459481,0.508366493457359,0.611196346265742,0.947262869228344,3501.14190667381,1165.21472021116,3543.01473690745,3282.00501447443,3627.65657490297,3015.84426563751,2589.97549888677
"ENSMUSG00000028759","Hp1bp3",15441,"protein_coding","4",137943607,137971994,44.7,2553.15828169024,0.155011051479168,0.424410066176134,0.365238866447709,0.714933108096854,0.960794938726704,2105.25501181484,4451.06967959188,1896.62883243777,2525.95057039623,2921.14668016531,1724.04609872292,2248.01109870275
"ENSMUSG00000028760","Eif4g3",230861,"protein_coding","4",137720333,137935819,45.98,730.528234891976,1.01385456490656,0.817266151820917,1.24054393131006,0.214774275636379,0.754325004199459,950.324783330328,217.371943466724,1310.15216341601,827.105343642183,750.405479913665,259.150933944581,799.186996530342
"ENSMUSG00000028772","Zcchc17",619605,"protein_coding","4",130209176,130253736,46.63,1491.37382285451,-0.207858704015677,0.498096234692888,-0.417306314599702,0.676454370327955,0.95421644210225,1128.96507047002,1067.4815983424,1595.17789218276,1458.36525899905,1662.80657178641,2254.21747503702,1272.60289316393
"ENSMUSG00000028773","Fabp3",14077,"protein_coding","4",130202388,130209256,52.61,493.192532876933,0.0455761645303372,0.687196999380775,0.066321832853469,0.947121601386999,0.990876188950433,115.285301584335,639.477926710247,634.786114575455,409.909035946016,640.666516973644,712.170505496558,300.052328852274
